,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_n_estimators,param_min_samples_split,param_min_samples_leaf,param_max_depth,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
163,1.835407829284668,0.06363354302799554,0.06532506942749024,0.01060892194635578,242,0.015000000000000027,7,5,"{'n_estimators': 242, 'min_samples_split': 0.015000000000000027, 'min_samples_leaf': 7, 'max_depth': 5}",0.7032136105860114,0.722117202268431,0.6799242424242424,0.7178030303030303,0.7045454545454546,0.705520708025434,0.014749589356363493,228,0.7288215806909607,0.7274017983909133,0.7369914853358562,0.7294228949858089,0.7374645222327342,0.7320204563272547,0.004304906837076499
132,1.1101768970489503,0.10283528555079641,0.04331264495849609,0.006059419336445676,154,0.006800000000000005,5,5,"{'n_estimators': 154, 'min_samples_split': 0.006800000000000005, 'min_samples_leaf': 5, 'max_depth': 5}",0.7051039697542533,0.722117202268431,0.6742424242424242,0.7310606060606061,0.6950757575757576,0.7055199919802945,0.020076512183816057,229,0.7439659252247989,0.7311878845243729,0.7313150425733207,0.7317880794701986,0.7332071901608326,0.7342928243907048,0.004889357108453089
126,1.4602461814880372,0.052027891251451165,0.048299121856689456,0.005140290646012238,211,0.007400000000000006,11,5,"{'n_estimators': 211, 'min_samples_split': 0.007400000000000006, 'min_samples_leaf': 11, 'max_depth': 5}",0.7051039697542533,0.7277882797731569,0.6761363636363636,0.7159090909090909,0.7026515151515151,0.7055178438448759,0.017179108493572615,230,0.7330809275911027,0.7326076668244202,0.7298959318826869,0.7223273415326396,0.7336802270577105,0.7303184189777119,0.004200230402920001
32,1.662294864654541,0.1716804452458827,0.060269641876220706,0.009654066036238982,187,0.012400000000000019,14,5,"{'n_estimators': 187, 'min_samples_split': 0.012400000000000019, 'min_samples_leaf': 14, 'max_depth': 5}",0.6956521739130435,0.722117202268431,0.6818181818181818,0.7196969696969697,0.7064393939393939,0.7051447843272041,0.015071463903314994,231,0.7292948414576431,0.7297681022243256,0.7336802270577105,0.7204351939451277,0.7294228949858089,0.7285202519341232,0.004358104856859735
14,1.5157065868377686,0.04104066020535743,0.053156375885009766,0.00410735778029399,220,0.0078000000000000074,11,5,"{'n_estimators': 220, 'min_samples_split': 0.0078000000000000074, 'min_samples_leaf': 11, 'max_depth': 5}",0.7069943289224953,0.7164461247637051,0.6799242424242424,0.7215909090909091,0.7007575757575758,0.7051426361917856,0.014539184574487309,232,0.7326076668244202,0.7250354945575012,0.7346263008514664,0.7265846736045412,0.7270577105014191,0.7291823692678696,0.0037370529012690844
248,1.5780535221099854,0.21127867494189503,0.0624354362487793,0.01296703821525034,170,0.013500000000000022,7,5,"{'n_estimators': 170, 'min_samples_split': 0.013500000000000022, 'min_samples_leaf': 7, 'max_depth': 5}",0.6975425330812854,0.7277882797731569,0.6761363636363636,0.7234848484848485,0.7007575757575758,0.705141920146646,0.018802213126736,233,0.7302413629910081,0.7269285376242309,0.7350993377483444,0.7332071901608326,0.7374645222327342,0.7325881901514301,0.003688004942562045
66,1.577713918685913,0.03586404194915593,0.05539226531982422,0.004961554805500064,233,0.01660000000000003,11,5,"{'n_estimators': 233, 'min_samples_split': 0.01660000000000003, 'min_samples_leaf': 11, 'max_depth': 5}",0.7051039697542533,0.720226843100189,0.6761363636363636,0.7196969696969697,0.7045454545454546,0.705141920146646,0.016006772865531507,233,0.7378135352579271,0.7311878845243729,0.7317880794701986,0.727530747398297,0.7256385998107853,0.7307917692923163,0.004186744750330159
217,2.5677538394927977,0.3519421264887778,0.08235774040222169,0.0222324546861693,219,0.01250000000000002,12,5,"{'n_estimators': 219, 'min_samples_split': 0.01250000000000002, 'min_samples_leaf': 12, 'max_depth': 5}",0.7013232514177694,0.725897920604915,0.678030303030303,0.7196969696969697,0.7007575757575758,0.7051412041015065,0.016801818408246728,235,0.7307146237576905,0.7335541883577852,0.7294228949858089,0.7194891201513718,0.7374645222327342,0.730129069897078,0.005993169184308059
153,1.6903851509094239,0.09208414081107807,0.0683349609375,0.01907134573046836,200,0.010200000000000015,14,5,"{'n_estimators': 200, 'min_samples_split': 0.010200000000000015, 'min_samples_leaf': 14, 'max_depth': 5}",0.7107750472589792,0.725897920604915,0.6761363636363636,0.7140151515151515,0.6988636363636364,0.7051376238758091,0.01686426384072465,236,0.7297681022243256,0.7349739706578324,0.7270577105014191,0.7232734153263954,0.7327341532639546,0.7295614703947855,0.004128249569624336
172,1.4814762115478515,0.0625080536406999,0.05712742805480957,0.004590904457845172,198,0.009500000000000012,6,5,"{'n_estimators': 198, 'min_samples_split': 0.009500000000000012, 'min_samples_leaf': 6, 'max_depth': 5}",0.6994328922495274,0.7277882797731569,0.6742424242424242,0.7291666666666666,0.6931818181818182,0.7047624162227187,0.021070082198308093,237,0.7359204921911974,0.7349739706578324,0.7379375591296121,0.7298959318826869,0.7445600756859035,0.7366576059094465,0.004757846335305373
131,1.3839395999908448,0.02407420263672184,0.04859127998352051,0.004942093695984223,212,0.01680000000000003,10,5,"{'n_estimators': 212, 'min_samples_split': 0.01680000000000003, 'min_samples_leaf': 10, 'max_depth': 5}",0.7051039697542533,0.724007561436673,0.678030303030303,0.7140151515151515,0.7026515151515151,0.7047617001775792,0.015330800109673692,238,0.7411263606247042,0.7302413629910081,0.7317880794701986,0.7270577105014191,0.7350993377483444,0.733062570267135,0.004791972762768962
127,1.2665746212005615,0.02757385850365922,0.04000377655029297,0.003496194828723936,178,0.01270000000000002,13,5,"{'n_estimators': 178, 'min_samples_split': 0.01270000000000002, 'min_samples_leaf': 13, 'max_depth': 5}",0.7051039697542533,0.724007561436673,0.678030303030303,0.7159090909090909,0.7007575757575758,0.7047617001775792,0.01565493692101423,238,0.7302413629910081,0.7269285376242309,0.7265846736045412,0.7223273415326396,0.7251655629139073,0.7262494957332655,0.002571639563736932
115,1.958051872253418,0.017411849553614155,0.0720029354095459,0.004864567102734271,245,0.012000000000000018,14,5,"{'n_estimators': 245, 'min_samples_split': 0.012000000000000018, 'min_samples_leaf': 14, 'max_depth': 5}",0.7069943289224953,0.7277882797731569,0.6761363636363636,0.7196969696969697,0.6931818181818182,0.7047595520421608,0.018502831192345158,240,0.7359204921911974,0.73450070989115,0.7303689687795648,0.7270577105014191,0.7303689687795648,0.7316433700285793,0.003185424162343498
161,1.5693273544311523,0.01210821809808143,0.0636819839477539,0.006343101524178476,231,0.013300000000000024,5,5,"{'n_estimators': 231, 'min_samples_split': 0.013300000000000024, 'min_samples_leaf': 5, 'max_depth': 5}",0.7107750472589792,0.7277882797731569,0.6742424242424242,0.7140151515151515,0.696969696969697,0.7047581199518816,0.018133678756156298,241,0.7321344060577378,0.7392333175579744,0.7360454115421002,0.7246925260170294,0.7294228949858089,0.7323057112321302,0.005065128861273395
176,1.4966081142425538,0.024974435840982825,0.05507979393005371,0.006915504732693881,208,0.011000000000000017,12,5,"{'n_estimators': 208, 'min_samples_split': 0.011000000000000017, 'min_samples_leaf': 12, 'max_depth': 5}",0.7032136105860114,0.7145557655954632,0.6893939393939394,0.7121212121212122,0.7007575757575758,0.7040084206908405,0.00896489429709156,242,0.7283483199242783,0.7274017983909133,0.7369914853358562,0.7256385998107853,0.7298959318826869,0.7296552270689041,0.003919129132573462
41,2.172796630859375,0.16590060907593118,0.08033843040466308,0.01836427356939155,189,0.015600000000000027,7,5,"{'n_estimators': 189, 'min_samples_split': 0.015600000000000027, 'min_samples_leaf': 7, 'max_depth': 5}",0.7051039697542533,0.7277882797731569,0.6742424242424242,0.7159090909090909,0.696969696969697,0.7040026923297245,0.01813210351552095,243,0.7321344060577378,0.7368670137245622,0.728949858088931,0.7213812677388837,0.7327341532639546,0.7304133397748138,0.005171426413638748
110,1.2666206359863281,0.022150783648274126,0.046136093139648435,0.0063623475160720765,195,0.014800000000000025,8,5,"{'n_estimators': 195, 'min_samples_split': 0.014800000000000025, 'min_samples_leaf': 8, 'max_depth': 5}",0.7069943289224953,0.725897920604915,0.6799242424242424,0.7121212121212122,0.6950757575757576,0.7040026923297245,0.015580264364143982,243,0.7321344060577378,0.7373402744912447,0.7336802270577105,0.7261116367076632,0.7308420056764428,0.7320217099981599,0.003670726797011404
188,1.9330756187438964,0.0639978305944726,0.06426067352294922,0.012312963621921379,234,0.009600000000000011,13,5,"{'n_estimators': 234, 'min_samples_split': 0.009600000000000011, 'min_samples_leaf': 13, 'max_depth': 5}",0.7051039697542533,0.720226843100189,0.6799242424242424,0.7102272727272727,0.7007575757575758,0.7032479807527066,0.013346429222150041,245,0.7288215806909607,0.7283483199242783,0.7303689687795648,0.7199621570482497,0.7322611163670766,0.727952428562026,0.004222820182820395
96,1.0224622249603272,0.0210726209104665,0.03698620796203613,0.0011732708711835148,155,0.011400000000000018,8,5,"{'n_estimators': 155, 'min_samples_split': 0.011400000000000018, 'min_samples_leaf': 8, 'max_depth': 5}",0.7032136105860114,0.7164461247637051,0.6799242424242424,0.7140151515151515,0.7007575757575758,0.7028713410093371,0.012958501086499747,246,0.7368670137245622,0.7245622337908187,0.7336802270577105,0.7251655629139073,0.7369914853358562,0.7314533045645709,0.005512919886760739
38,2.4716044902801513,0.14950779087633326,0.0952427864074707,0.026285408093485493,212,0.007200000000000006,12,5,"{'n_estimators': 212, 'min_samples_split': 0.007200000000000006, 'min_samples_leaf': 12, 'max_depth': 5}",0.7069943289224953,0.720226843100189,0.6761363636363636,0.7159090909090909,0.6931818181818182,0.7024896889499914,0.016100391180915715,247,0.7378135352579271,0.7288215806909607,0.7270577105014191,0.7204351939451277,0.7355723746452223,0.7299400790081314,0.006222796705918534
78,1.6208067417144776,0.1657190626132763,0.06135592460632324,0.01402533328488665,217,0.009500000000000012,10,5,"{'n_estimators': 217, 'min_samples_split': 0.009500000000000012, 'min_samples_leaf': 10, 'max_depth': 5}",0.7013232514177694,0.7088846880907372,0.6875,0.7140151515151515,0.6988636363636364,0.7021173454774589,0.009080073917501348,248,0.738760056791292,0.7240889730241363,0.7374645222327342,0.7265846736045412,0.7346263008514664,0.7323049053008339,0.005897492666985939
125,1.1611945152282714,0.07754037926091183,0.0423398494720459,0.0073489462175219625,168,0.01230000000000002,14,5,"{'n_estimators': 168, 'min_samples_split': 0.01230000000000002, 'min_samples_leaf': 14, 'max_depth': 5}",0.7013232514177694,0.722117202268431,0.6799242424242424,0.7102272727272727,0.6893939393939394,0.700597181646331,0.014894698198767094,249,0.7283483199242783,0.7274017983909133,0.7308420056764428,0.7218543046357616,0.7332071901608326,0.7283307237576457,0.003818211048683198
102,1.1742877960205078,0.0746037101003441,0.0412327766418457,0.005022844425612312,164,0.01680000000000003,11,5,"{'n_estimators': 164, 'min_samples_split': 0.01680000000000003, 'min_samples_leaf': 11, 'max_depth': 5}",0.6918714555765595,0.718336483931947,0.6761363636363636,0.7083333333333334,0.6912878787878788,0.6971931030532165,0.014681452012904508,250,0.7335541883577852,0.7264552768575485,0.7355723746452223,0.7232734153263954,0.7322611163670766,0.7302232743108056,0.004612136332184206
